locus,rsid,chr,pos,pip,gene,Astro,Sst
rs10117,rs256007,5,137897589,0.04194,HSPA9,0.028220600092807552,0.017799999603935256
rs10117,rs256013,5,137903798,0.02378,HSPA9,0.023399999365210533,0.02193214265363557
rs10117,rs256014,5,137903084,0.02897,HSPA9,0.03796626403030143,0.04332519943267107
rs10117,rs256017,5,137900039,0.02581,HSPA9,0.023399999365210533,0.03737999968603253
rs10117,rs28786717,5,137736471,0.007593,KDM3B,0.16670160076767207,0.26974120011925695
rs10117,rs34629616,5,137868606,0.0002716,ETF1,0.023399999365210533,0.030455799531191586
rs10117,rs34747207,5,137778338,0.0006178,REEP2,0.035887238900166374,0.037718199461698534
rs10117,rs35131895,5,137748877,0.008232,KDM3B,0.03282077833042516,0.0358313997425139
rs10117,rs35774663,5,137778320,0.0006346,REEP2,0.03686450128800078,0.037023999512195586
rs10117,rs3734168,5,137685690,0.0008323,KDM3B,0.05428509363869888,0.04597740010917187
rs10117,rs3756761,5,137671058,0.0004689,CDC25C,0.023399999365210533,0.05891799944639206
rs10117,rs3756764,5,137672554,0.0004952,FAM53C,0.03466451589581984,0.053150799237191675
rs10117,rs3756766,5,137673167,0.008632,FAM53C,0.04094999888911843,0.09332539868354797
rs10117,rs3777383,5,137718856,0.0006084,KDM3B,0.08747257683618168,0.05014259929209947
rs10117,rs3798149,5,137722822,0.009379,KDM3B,0.023399999365210533,0.024972024573973673
rs10117,rs3798153,5,137782204,0.00216,REEP2,0.023399999365210533,0.035842726859405184
rs10117,rs3815212,5,137761555,0.0005418,KDM3B,0.03971117539331317,0.04453559963405132
rs10117,rs3822837,5,137718687,0.0006103,KDM3B,0.11314020555120768,0.046653799388557675
rs10117,rs409273,5,137913882,0.02378,HSPA9,0.04497479978576303,0.008899999782443047
rs10117,rs41294556,5,137910804,0.01449,HSPA9,0.0,0.009613056144834625
rs10117,rs462783,5,137872116,0.01359,ETF1,0.041394735719158984,0.018667284926516273
rs10117,rs4835678,5,137708434,0.01366,KDM3B,0.2671812006831169,0.05099699989333749
rs10117,rs4835680,5,137735754,0.007259,KDM3B,0.5269211995005607,1.2352310050725936
rs10117,rs4835681,5,137783690,0.002317,REEP2,0.0618227992169559,0.12171639950573444
rs10117,rs4835682,5,137784254,0.0014,REEP2,0.02649891820006274,0.049252599991858007
rs10117,rs4835687,5,137872056,0.0003442,ETF1,0.040979103365940836,0.02236357256510833
rs10117,rs4835691,5,137938573,0.01342,-,0.023399999365210533,0.06100059962272644
rs10117,rs4835777,5,137670472,0.0004839,CDC25C,0.023399999365210533,0.10129979991912842
rs10117,rs4835778,5,137671026,0.0004843,CDC25C,0.023399999365210533,0.06087599953263998
rs10117,rs4835788,5,137735916,0.0006504,KDM3B,0.564407998085022,1.3763672015666961
rs10117,rs4835789,5,137739040,0.0005936,KDM3B,0.02599999929467837,0.018727454452034466
rs10117,rs4835790,5,137744392,0.006744,KDM3B,0.023399999365210533,0.055581796086999105
rs10117,rs4835791,5,137745700,0.006991,KDM3B,0.057938401222229007,0.15680019988119603
rs10117,rs4835796,5,137782115,0.00258,REEP2,0.023399999365210533,0.037978997151756344
rs10117,rs55946397,5,137700996,0.0147,KDM3B,0.03274033524628196,0.06391979992762208
rs10117,rs55985421,5,137841263,0.02995,ETF1,0.03351562409079634,0.07050580032542347
rs10117,rs56152341,5,137867562,0.000305,ETF1,0.04139999930675213,0.08216479960083961
rs10117,rs57618921,5,137736480,0.0006501,KDM3B,0.16239600080251693,0.26148199996352195
rs10117,rs59023560,5,137736998,0.0005203,KDM3B,0.06177599982172251,0.14581759851425885
rs10117,rs60271703,5,137758927,0.0005415,KDM3B,0.03308468904684891,0.032351958210167196
rs10117,rs61315180,5,137749294,0.0005514,KDM3B,0.023399999365210533,0.08333960036933422
rs10117,rs62380941,5,137736941,0.06984,KDM3B,0.0582192003428936,0.15777919897437095
rs10117,rs62380957,5,137744318,0.0004253,KDM3B,0.023399999365210533,0.05497694139829972
rs10117,rs62380958,5,137746569,0.06803,KDM3B,0.03927857056260109,0.13189799895882606
rs10117,rs62382361,5,137769795,0.1334,KDM3B,0.029321167087794222,0.014067741591603525
rs10117,rs68128065,5,137926467,0.0247,-,0.04480851064138907,0.04652920025959611
rs10117,rs6864847,5,137784515,0.002382,REEP2,0.023399999365210533,0.02737128926744716
rs10117,rs6874506,5,137788987,0.004425,RP11-461O14.3,0.023399999365210533,0.020149599507451058
rs10117,rs6885818,5,137787827,0.004001,RP11-461O14.3,0.023399999365210533,0.021804999604821206
rs10117,rs6894775,5,137706422,0.0006457,KDM3B,0.03587208024514508,0.05037572780400997
rs10117,rs6897871,5,137758232,0.0005568,KDM3B,0.029249999515320126,0.07032779976725578
rs10117,rs72803873,5,137740622,0.0002525,KDM3B,0.05732999910414219,0.059095999866724015
rs10117,rs72803879,5,137752028,0.0002679,KDM3B,0.4953780046999455,0.2979363971054554
rs10117,rs73255864,5,137701504,0.00068,KDM3B,0.04637964123380398,0.030420199438929558
rs10117,rs73257854,5,137734666,0.0006524,KDM3B,0.06851520060747862,0.2482031983435154
rs10117,rs73257862,5,137740795,0.0006521,KDM3B,0.048578400537371634,0.07710959969460965
rs10117,rs73259805,5,137768494,0.0005587,KDM3B,0.0,0.0183169187441694
rs10117,rs7378744,5,137917639,0.02881,-,0.023399999365210533,0.014272071723196958
rs10117,rs740074,5,137684330,0.0006501,FAM53C,0.03808973813935425,0.05033840011060238
rs10117,rs740076,5,137788607,0.004962,RP11-461O14.3,0.023399999365210533,0.02661099947988987
rs10117,rs740077,5,137760083,0.0005265,KDM3B,0.023399999365210533,0.048985599596053364
rs10117,rs75156771,5,137582573,0.04462,-,0.04520769109784146,0.01710969487261904
rs10117,rs75313335,5,137751128,0.0005826,KDM3B,0.03371275127584102,0.07504480001330376
rs10117,rs757647,5,137707315,0.0006488,KDM3B,0.04493099073180185,0.03499373232270781
rs10117,rs757648,5,137706982,0.0006089,KDM3B,0.043401428937379805,0.025770980623669316
rs10117,rs757649,5,137705468,0.0006452,KDM3B,0.036133059038488034,0.03325039939582348
rs10117,rs76484728,5,137682225,0.0007105,FAM53C,0.04450703475474563,0.0355109995380044
rs10117,rs76910446,5,137850136,0.0006419,ETF1,0.042049624179875046,0.03731296995896301
rs10117,rs7702238,5,137741343,0.0005347,KDM3B,0.07367837864083347,0.029601399432867766
rs10117,rs7703010,5,137711716,0.01282,KDM3B,0.05119347080436288,0.022960504035645424
rs10117,rs7713333,5,137861507,0.0003611,ETF1,0.053235001885332166,0.03426499966904521
rs10117,rs7714751,5,137849066,0.02041,ETF1,0.025467671722912325,0.04822019952908158
rs10117,rs7725416,5,137754180,0.011,KDM3B,2.8833479814529417,1.983133602142334
rs10117,rs7726234,5,137754695,0.011,KDM3B,5.230227575778962,3.645101800918579
rs10117,rs7730416,5,137704077,0.0006795,KDM3B,0.023399999365210533,0.029957399353384973
rs10117,rs7734755,5,137770557,0.0005342,KDM3B,0.07464439571926741,0.02771459947898984
rs10117,rs7737080,5,137758545,0.01239,KDM3B,0.04223262075892585,0.07271299995854497
rs10117,rs7737081,5,137758546,0.01239,KDM3B,0.04223262075892585,0.07264179996028543
rs10117,rs80224494,5,137582382,0.04431,-,0.05879999937203068,0.033039150460851645
rs10117,rs9327812,5,137787523,0.0004692,REEP2,0.023399999365210533,0.015735199615359307
rs10117,rs9327813,5,137864421,0.000301,ETF1,0.03817474400249561,0.02271279961615801
rs10117,rs982085,5,137775581,0.0193,REEP2,0.023399999365210533,0.029797199528664352
rs10127983,rs10127983,1,153923276,0.0181,CRTC2,3.5637264058589935,2.677689603090286
rs10127983,rs1043608,1,153909069,0.01438,DENND4B,0.056277654399085976,0.05551819968596101
rs10127983,rs10559,1,153920564,0.0165,CRTC2,0.2736395986527205,0.17271339917182923
rs10127983,rs10796968,1,153899330,0.01262,GATAD2B,0.16164720095694066,0.07426160011440515
rs10127983,rs10908525,1,153882544,0.0101,GATAD2B,0.1796652008742094,0.14855879865586757
rs10127983,rs10908526,1,153883169,0.008893,GATAD2B,0.06864766635604806,0.05021379973739386
rs10127983,rs10908557,1,153927052,0.0165,CRTC2,0.04342962929082138,0.0810968000292778
rs10127983,rs10908558,1,153927270,0.01108,CRTC2,0.058426721441503106,0.06876139950752258
rs10127983,rs1110165,1,153913699,0.01108,DENND4B,0.05489640090242028,0.035350799590349195
rs10127983,rs111689685,1,153847116,0.01473,GATAD2B,0.024062744445270963,0.062317800402641295
rs10127983,rs11264532,1,153865536,0.007047,GATAD2B,0.06289920151233673,0.06187279968708754
rs10127983,rs11264559,1,153874688,0.007536,GATAD2B,0.03862409572487315,0.06327899946272374
rs10127983,rs11264567,1,153875689,0.007536,GATAD2B,0.034941176319183,0.02664659957960248
rs10127983,rs11264573,1,153876975,0.004178,GATAD2B,0.032563636222710975,0.07949480035156012
rs10127983,rs11264619,1,153904338,0.01352,DENND4B,0.15654599922895432,0.02974824946373701
rs10127983,rs11264620,1,153904574,0.01262,DENND4B,0.10305359943211079,0.04636974772438407
rs10127983,rs11264680,1,153926078,0.01108,CRTC2,0.04050620579770927,0.027198399487882854
rs10127983,rs11264734,1,153937746,0.003931,CREB3L4,0.03433392792274909,0.06051999946683645
rs10127983,rs11264743,1,153941514,0.005376,CREB3L4,0.07108920034021139,0.0825207997560501
rs10127983,rs112874207,1,153841721,0.008007,GATAD2B,0.04187095392404533,0.04474919940531254
rs10127983,rs113422987,1,153787279,0.005035,GATAD2B,0.05770440002158284,0.07404799997806549
rs10127983,rs1139620,1,153777848,0.004461,GATAD2B,1.6730064013004302,0.12977980083227159
rs10127983,rs11577942,1,153877724,0.008007,GATAD2B,0.04265316442551115,0.06666100032627582
rs10127983,rs11581644,1,153890988,0.008007,GATAD2B,0.031136325685953606,0.057582999754697085
rs10127983,rs11583152,1,153833153,0.00738,GATAD2B,0.0844739992544055,0.12381679989397526
rs10127983,rs11585416,1,153833104,0.007835,GATAD2B,0.09135359906777739,0.12242839992046356
rs10127983,rs11586075,1,153908309,0.01438,DENND4B,0.07839000145345926,0.02299805982279238
rs10127983,rs11586593,1,153904214,0.01352,DENND4B,0.1774187996983528,0.04258649956434965
rs10127983,rs11586830,1,153860305,0.006635,GATAD2B,0.054007200255990026,0.05201159983873367
rs10127983,rs11587151,1,153837181,0.006092,GATAD2B,0.028841860165380165,0.07511599925905466
rs10127983,rs11589043,1,153860453,0.007047,GATAD2B,0.049514400634914635,0.04914579983055591
rs10127983,rs11589857,1,153871592,0.007047,GATAD2B,0.023399999365210533,0.054005200169980526
rs10127983,rs11590099,1,153848208,0.008007,GATAD2B,0.028100435918920946,0.031249289655903047
rs10127983,rs11591134,1,153868966,0.007047,GATAD2B,0.07711657466500668,0.04197239945083857
rs10127983,rs11800001,1,153870850,0.006918,GATAD2B,0.051058799877762795,0.07826660002022981
rs10127983,rs12022158,1,153870649,0.007536,GATAD2B,0.035193599458783864,0.07417260017246008
rs10127983,rs12022730,1,153872615,0.007047,GATAD2B,0.042847297041098006,0.04627999969571829
rs10127983,rs12023699,1,153942156,0.005376,CREB3L4,0.06921719986572862,0.07810640002787113
rs10127983,rs12027783,1,153937864,0.003931,CREB3L4,0.03370714235851275,0.05501979929953814
rs10127983,rs12028398,1,153883283,0.008566,GATAD2B,0.03875085921541625,0.05728039968758822
rs10127983,rs12032914,1,153886762,0.009741,GATAD2B,0.10001160012930632,0.0705235997363925
rs10127983,rs12033835,1,153886873,0.008007,GATAD2B,0.1005731994882226,0.06294079960882663
rs10127983,rs12041850,1,153843036,0.01043,GATAD2B,0.02492608628033296,0.04795319997891784
rs10127983,rs12041920,1,153851106,0.008566,GATAD2B,0.06313320019841194,0.055553799975663426
rs10127983,rs12042562,1,153856364,0.006206,GATAD2B,0.025922154985412865,0.02712269063478724
rs10127983,rs12042989,1,153842288,0.01043,GATAD2B,0.03170913752100331,0.053702599678188565
rs10127983,rs12043350,1,153854380,0.005845,GATAD2B,0.05152680053561926,0.07007860019803047
rs10127983,rs12120118,1,153812883,0.006918,GATAD2B,0.03625439901649952,0.0389874703283851
rs10127983,rs12142639,1,153846124,0.007858,GATAD2B,0.03884399914741516,0.04031699957698583
rs10127983,rs12142733,1,153860241,0.005703,GATAD2B,0.05190119981020689,0.054823999881744384
rs10127983,rs12401565,1,153869946,0.007536,GATAD2B,0.10057320128753781,0.11043120059370995
rs10127983,rs12403956,1,153943079,0.005703,CREB3L4,0.07132320130988956,0.05763639971613884
rs10127983,rs12406003,1,153900490,0.01352,DENND4B,0.07787519970908761,0.05929179993271828
rs10127983,rs12409811,1,153856873,0.005469,GATAD2B,0.029249999206513166,0.02804576586030664
rs10127983,rs12567313,1,153840505,0.008007,GATAD2B,0.023399999365210533,0.05087240013480186
rs10127983,rs12738361,1,153768740,0.005057,RP11-216N14.5,0.023399999365210533,0.07821319978684187
rs10127983,rs1572788,1,153903883,0.01352,DENND4B,0.11642787270794433,0.0474013995565474
rs10127983,rs2252508,1,153913770,0.005376,DENND4B,0.05826600113511086,0.036685799546539784
rs10127983,rs34805562,1,153839045,0.01043,GATAD2B,0.06654374992164473,0.07353179951012134
rs10127983,rs35711150,1,153859335,0.003688,GATAD2B,0.034963953189638464,0.07011419989168644
rs10127983,rs3748848,1,153901302,0.01438,DENND4B,0.03212427731194248,0.0668033994436264
rs10127983,rs3748849,1,153901149,0.01352,DENND4B,0.030775357331322736,0.06464959948509931
rs10127983,rs3791187,1,153934203,0.009165,SLC39A1,0.044974468754115676,0.06254919972270727
rs10127983,rs4077168,1,153775017,0.005376,GATAD2B,2.3668163933753967,0.7162719991803169
rs10127983,rs4276953,1,153836383,0.006093,GATAD2B,0.047876400712877513,0.05875779963284731
rs10127983,rs4341393,1,153776666,0.004178,GATAD2B,0.38525760018825533,0.2076370001733303
rs10127983,rs4363451,1,153790501,0.004747,GATAD2B,2.673637189388275,0.6970657994151115
rs10127983,rs4370789,1,153813165,0.006918,GATAD2B,0.04542352817952633,0.055642799511551856
rs10127983,rs4391701,1,153798128,0.004194,GATAD2B,0.10829519949853421,0.10909619977325201
rs10127983,rs4451582,1,153777669,0.004461,GATAD2B,1.5341040041446685,0.12314039970934391
rs10127983,rs4508047,1,153831157,0.006906,GATAD2B,0.03834000057899035,0.0469741999655962
rs10127983,rs4520447,1,153829389,0.008375,GATAD2B,0.05846486638325292,0.05309739936515689
rs10127983,rs4540690,1,153825208,0.01156,GATAD2B,0.04413239939510822,0.06201520042866469
rs10127983,rs4581307,1,153814543,0.006473,GATAD2B,0.023399999365210533,0.034086999386548994
rs10127983,rs4595397,1,153828080,0.007835,GATAD2B,0.05277446895203692,0.07470660024136305
rs10127983,rs4596938,1,153794697,0.005703,GATAD2B,0.22889880303293467,0.07814199998229741
rs10127983,rs4845357,1,153896212,0.01262,GATAD2B,0.060133180706772434,0.10615919962525368
rs10127983,rs4845358,1,153896425,0.01108,GATAD2B,0.08199359994754195,0.0904773994833231
rs10127983,rs4845576,1,153825404,0.00738,GATAD2B,0.04591080041974783,0.06242460037767887
rs10127983,rs4845578,1,153829993,0.008375,GATAD2B,0.04268068415830071,0.07324699952453374
rs10127983,rs4845583,1,153883881,0.008566,GATAD2B,0.09125382826715157,0.03924899959936738
rs10127983,rs4845585,1,153896370,0.009741,GATAD2B,0.07984079974517226,0.09535459956526757
rs10127983,rs58095661,1,153907839,0.01438,DENND4B,0.08943480105698108,0.06849439993873238
rs10127983,rs59308681,1,153836163,0.006092,GATAD2B,0.05765760139748454,0.0729087997674942
rs10127983,rs59678326,1,153843243,0.009165,GATAD2B,0.03860732256616008,0.04209699972346425
rs10127983,rs60150125,1,153854070,0.007047,GATAD2B,0.04006849242731521,0.09870099966973066
rs10127983,rs61219911,1,153907908,0.01262,DENND4B,0.09402120101451873,0.062335599958896634
rs10127983,rs61803655,1,153769332,0.005057,RP11-216N14.5,0.028978807160889866,0.07226799986511469
rs10127983,rs6427300,1,153805677,0.006473,GATAD2B,0.030499999172603473,0.06416899959370494
rs10127983,rs6427306,1,153812119,0.006918,GATAD2B,0.04088377371992705,0.060074999321252105
rs10127983,rs6427329,1,153867805,0.007536,GATAD2B,0.030119754817875485,0.0575793184648175
rs10127983,rs6659220,1,153868650,0.008566,GATAD2B,0.05324347831470811,0.03309019949659705
rs10127983,rs6666703,1,153943800,0.004194,CREB3L4,0.050169599790126085,0.08916019997745753
rs10127983,rs6668066,1,153786182,0.00537,GATAD2B,0.04227096878833348,0.046671599637717005
rs10127983,rs6671132,1,153879744,0.009165,GATAD2B,0.09142207711112577,0.0829835997223854
rs10127983,rs6677794,1,153786314,0.00537,GATAD2B,0.035833663851170254,0.04433979956433177
rs10127983,rs6680140,1,153917369,0.01108,DENND4B,0.023399999365210533,0.04937719948589802
rs10127983,rs6690619,1,153765399,0.005703,RP11-216N14.5,0.03522446748622237,0.062460199922323226
rs10127983,rs6694061,1,153834868,0.006092,GATAD2B,0.03396988544210961,0.04097559942677617
rs10127983,rs6700451,1,153831246,0.006906,GATAD2B,0.05031000099610537,0.04798879987001419
rs10127983,rs72694220,1,153788211,0.005035,GATAD2B,0.04946759960055351,0.05375599967688322
rs10127983,rs72694231,1,153816752,0.005703,GATAD2B,0.08124480091780424,0.074261599175632
rs10127983,rs72694233,1,153817755,0.006093,GATAD2B,0.05165217426857821,0.04086879968643189
rs10127983,rs7414227,1,153848996,0.005057,GATAD2B,0.0302216940954075,0.05736773375311655
rs10127983,rs7415004,1,153865461,0.004178,GATAD2B,0.06285240150243043,0.06317219983786344
rs10127983,rs7512766,1,153810564,0.006507,GATAD2B,0.029639999195933343,0.038981999687850474
rs10127983,rs7522030,1,153854036,0.004735,GATAD2B,0.039634883013922116,0.09684979966282845
rs10127983,rs7537691,1,153858720,0.006635,GATAD2B,0.04551620963505676,0.06819179982692003
rs10127983,rs7552274,1,153833591,0.00738,GATAD2B,0.041884615339515124,0.0626025996170938
rs10127983,rs7554469,1,153827552,0.006473,GATAD2B,0.04153677732839411,0.043609999600797894
rs10127983,rs8450,1,153920286,0.01438,CRTC2,0.3472559996843338,0.22360359844565392
rs10127983,rs9426935,1,153769400,0.005703,RP11-216N14.5,0.03187241292847642,0.06602019992470741
rs10127983,rs9426938,1,153780298,0.004178,GATAD2B,0.13436280054599048,0.09222180021554231
rs10127983,rs9427232,1,153792958,0.006473,GATAD2B,0.17746560202538966,0.10016059952229261
rs10127983,rs9427233,1,153793192,0.006473,GATAD2B,0.11615760178864003,0.10103279927372932
rs10127983,rs946682,1,153919756,0.01438,DENND4B,0.06205680138990283,0.11552199899405241
rs10127983,rs9660089,1,153827619,0.003755,GATAD2B,0.029136773403133115,0.05016039979085326
rs10148671,rs10148671,14,29469373,0.3973,RP11-148E17.1,0.04604819213904171,0.026788999397307636
rs10148671,rs1157228,14,29530609,0.05592,-,0.023399999365210533,0.04063740019127727
rs10148671,rs11844846,14,29487668,0.1632,RP11-148E17.1,0.023399999365210533,0.055945400126278404
rs10148671,rs1209174,14,29504400,0.0309,-,0.023399999365210533,0.01564325115134928
rs10148671,rs1209175,14,29504355,0.03519,-,0.023399999365210533,0.017469428144395352
rs10148671,rs1211864,14,29511140,0.03519,-,0.03182101824504745,0.018910147529292307
rs10148671,rs1213180,14,29503961,0.04572,-,0.023399999365210533,0.017700835221906228
rs10148671,rs12886628,14,29490300,0.1632,RP11-148E17.1,0.06533279897645115,0.05690659987926483
rs10148671,rs2758208,14,29510352,0.04009,-,0.031428451030261845,0.013616999667137862
rs10238960,rs10226199,7,70769961,0.003603,WBSCR17,0.3351816012561321,0.06162359989434481
rs10238960,rs10238960,7,70773271,0.1036,WBSCR17,1.1842740021944047,0.8868494000732898
rs10238960,rs10256635,7,70778948,0.01615,WBSCR17,0.09144719993323087,0.05788559950515628
rs10238960,rs10263619,7,70765496,0.007765,WBSCR17,0.5240195980668068,0.09405519949644804
rs10238960,rs10266560,7,70765291,0.007765,WBSCR17,0.5101200000047684,0.10847319991886616
